Species,Stephan_col,Merged_col,Stephan_value,Merged_value,abs_diff,pct_diff,match_cat,merged_teams
Lophocebus_albigena,Hypothalamus,Hypothalamus_Vol.mm3,681,681,0,0,exact(<0.5%),Stephan_collection
Loris_tardigradus,Hypothalamus,Hypothalamus_Vol.mm3,80.9,80.9,0,0,exact(<0.5%),Stephan_collection
Pan_troglodytes,Hypothalamus,Hypothalamus_Vol.mm3,1739,1739,0,0,exact(<0.5%),Stephan_collection
Perodicticus_potto,Hypothalamus,Hypothalamus_Vol.mm3,160,160,0,0,exact(<0.5%),Stephan_collection
Piliocolobus_badius,Hypothalamus,Hypothalamus_Vol.mm3,484,484,0,0,exact(<0.5%),Stephan_collection
Saguinus_oedipus,Hypothalamus,Hypothalamus_Vol.mm3,152,152,0,0,exact(<0.5%),Stephan_collection
Cercopithecus_ascanius,Hypothalamus,Hypothalamus_Vol.mm3,410,410,0,0,exact(<0.5%),Stephan_collection
Cheirogaleus_major,Hypothalamus,Hypothalamus_Vol.mm3,101,101,0,0,exact(<0.5%),Stephan_collection
Eulemur_fulvus,Hypothalamus,Hypothalamus_Vol.mm3,239,239,0,0,exact(<0.5%),Stephan_collection
Lagothrix_lagotricha,Hypothalamus,Hypothalamus_Vol.mm3,624,624,0,0,exact(<0.5%),Stephan_collection
Lepilemur_ruficaudatus,Hypothalamus,Hypothalamus_Vol.mm3,114,114,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,Hypothalamus,Hypothalamus_Vol.mm3,29.8,29.8,0,0,exact(<0.5%),Stephan_collection
Nasalis_larvatus,Hypothalamus,Hypothalamus_Vol.mm3,671,671,0,0,exact(<0.5%),Stephan_collection
Otolemur_crassicaudatus,Hypothalamus,Hypothalamus_Vol.mm3,127,127,0,0,exact(<0.5%),Stephan_collection
Papio_anubis,Hypothalamus,Hypothalamus_Vol.mm3,1076,1076,0,0,exact(<0.5%),Stephan_collection
Propithecus_verreauxi,Hypothalamus,Hypothalamus_Vol.mm3,328,328,0,0,exact(<0.5%),Stephan_collection
Saimiri_sciureus,Hypothalamus,Hypothalamus_Vol.mm3,207,207,0,0,exact(<0.5%),Stephan_collection
Ateles_geoffroyi,Subthalamus,Subthalamus_Vol.mm3,860,860,0,0,exact(<0.5%),Stephan_collection
Callithrix_pygmaea,Subthalamus,Subthalamus_Vol.mm3,27.7,27.7,0,0,exact(<0.5%),Stephan_collection
Cebus_albifrons,Subthalamus,Subthalamus_Vol.mm3,609,609,0,0,exact(<0.5%),Stephan_collection
Galagoides_demidoff,Subthalamus,Subthalamus_Vol.mm3,18.3,18.3,0,0,exact(<0.5%),Stephan_collection
Homo_sapiens,Subthalamus,Subthalamus_Vol.mm3,5180,5180,0,0,exact(<0.5%),Stephan_collection
Hylobates_lar,Subthalamus,Subthalamus_Vol.mm3,777,777,0,0,exact(<0.5%),Stephan_collection
Lophocebus_albigena,Subthalamus,Subthalamus_Vol.mm3,726,726,0,0,exact(<0.5%),Stephan_collection
Loris_tardigradus,Subthalamus,Subthalamus_Vol.mm3,45.2,45.2,0,0,exact(<0.5%),Stephan_collection
Pan_troglodytes,Subthalamus,Subthalamus_Vol.mm3,2078,2078,0,0,exact(<0.5%),Stephan_collection
Perodicticus_potto,Subthalamus,Subthalamus_Vol.mm3,116,116,0,0,exact(<0.5%),Stephan_collection
Piliocolobus_badius,Subthalamus,Subthalamus_Vol.mm3,553,553,0,0,exact(<0.5%),Stephan_collection
Saguinus_oedipus,Subthalamus,Subthalamus_Vol.mm3,77.6,77.6,0,0,exact(<0.5%),Stephan_collection
Cercopithecus_ascanius,Subthalamus,Subthalamus_Vol.mm3,431,431,0,0,exact(<0.5%),Stephan_collection
Cheirogaleus_major,Subthalamus,Subthalamus_Vol.mm3,33.8,33.8,0,0,exact(<0.5%),Stephan_collection
Eulemur_fulvus,Subthalamus,Subthalamus_Vol.mm3,225,225,0,0,exact(<0.5%),Stephan_collection
Lagothrix_lagotricha,Subthalamus,Subthalamus_Vol.mm3,909,909,0,0,exact(<0.5%),Stephan_collection
Lepilemur_ruficaudatus,Subthalamus,Subthalamus_Vol.mm3,58.1,58.1,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,Subthalamus,Subthalamus_Vol.mm3,11.4,11.4,0,0,exact(<0.5%),Stephan_collection
Nasalis_larvatus,Subthalamus,Subthalamus_Vol.mm3,587,587,0,0,exact(<0.5%),Stephan_collection
Otolemur_crassicaudatus,Subthalamus,Subthalamus_Vol.mm3,67.4,67.4,0,0,exact(<0.5%),Stephan_collection
Papio_anubis,Subthalamus,Subthalamus_Vol.mm3,1241,1241,0,0,exact(<0.5%),Stephan_collection
Propithecus_verreauxi,Subthalamus,Subthalamus_Vol.mm3,283,283,0,0,exact(<0.5%),Stephan_collection
Saimiri_sciureus,Subthalamus,Subthalamus_Vol.mm3,180,180,0,0,exact(<0.5%),Stephan_collection
Ateles_geoffroyi,Pallidum,Pallidum_Vol.mm3,807,807,0,0,exact(<0.5%),Stephan_collection
Callithrix_pygmaea,Pallidum,Pallidum_Vol.mm3,25.8,25.8,0,0,exact(<0.5%),Stephan_collection
Cebus_albifrons,Pallidum,Pallidum_Vol.mm3,567,567,0,0,exact(<0.5%),Stephan_collection
Galagoides_demidoff,Pallidum,Pallidum_Vol.mm3,17,17,0,0,exact(<0.5%),Stephan_collection
Homo_sapiens,Pallidum,Pallidum_Vol.mm3,4711,4711,0,0,exact(<0.5%),Stephan_collection
Hylobates_lar,Pallidum,Pallidum_Vol.mm3,715,715,0,0,exact(<0.5%),Stephan_collection
Lophocebus_albigena,Pallidum,Pallidum_Vol.mm3,674,674,0,0,exact(<0.5%),Stephan_collection
Loris_tardigradus,Pallidum,Pallidum_Vol.mm3,41.4,41.4,0,0,exact(<0.5%),Stephan_collection
Pan_troglodytes,Pallidum,Pallidum_Vol.mm3,1951,1951,0,0,exact(<0.5%),Stephan_collection
Perodicticus_potto,Pallidum,Pallidum_Vol.mm3,107,107,0,0,exact(<0.5%),Stephan_collection
Piliocolobus_badius,Pallidum,Pallidum_Vol.mm3,521,521,0,0,exact(<0.5%),Stephan_collection
Pongo_pygmaeus,Pallidum,Pallidum_Vol.mm3,1800,1800,0,0,exact(<0.5%),Stephan_collection
Saguinus_oedipus,Pallidum,Pallidum_Vol.mm3,73.2,73.2,0,0,exact(<0.5%),Stephan_collection
Cercopithecus_ascanius,Pallidum,Pallidum_Vol.mm3,405,405,0,0,exact(<0.5%),Stephan_collection
Cheirogaleus_major,Pallidum,Pallidum_Vol.mm3,31.6,31.6,0,0,exact(<0.5%),Stephan_collection
Eulemur_fulvus,Pallidum,Pallidum_Vol.mm3,212,212,0,0,exact(<0.5%),Stephan_collection
Lagothrix_lagotricha,Pallidum,Pallidum_Vol.mm3,845,845,0,0,exact(<0.5%),Stephan_collection
Lepilemur_ruficaudatus,Pallidum,Pallidum_Vol.mm3,55.2,55.2,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,Pallidum,Pallidum_Vol.mm3,10.7,10.7,0,0,exact(<0.5%),Stephan_collection
Nasalis_larvatus,Pallidum,Pallidum_Vol.mm3,550,550,0,0,exact(<0.5%),Stephan_collection
Otolemur_crassicaudatus,Pallidum,Pallidum_Vol.mm3,63.3,63.3,0,0,exact(<0.5%),Stephan_collection
Papio_anubis,Pallidum,Pallidum_Vol.mm3,1147,1147,0,0,exact(<0.5%),Stephan_collection
Propithecus_verreauxi,Pallidum,Pallidum_Vol.mm3,263,263,0,0,exact(<0.5%),Stephan_collection
Saimiri_sciureus,Pallidum,Pallidum_Vol.mm3,169,169,0,0,exact(<0.5%),Stephan_collection
Ateles_geoffroyi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,52.8,52.8,0,0,exact(<0.5%),Stephan_collection
Callithrix_pygmaea,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1.95,1.95,0,0,exact(<0.5%),Stephan_collection
Cebus_albifrons,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,41.7,41.7,0,0,exact(<0.5%),Stephan_collection
Galagoides_demidoff,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,1.4,1.4,0,0,exact(<0.5%),Stephan_collection
Homo_sapiens,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,469,469,0,0,exact(<0.5%),Stephan_collection
Hylobates_lar,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,61.6,61.6,0,0,exact(<0.5%),Stephan_collection
Lophocebus_albigena,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,52.4,52.4,0,0,exact(<0.5%),Stephan_collection
Loris_tardigradus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,3.79,3.79,0,0,exact(<0.5%),Stephan_collection
Pan_troglodytes,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,127,127,0,0,exact(<0.5%),Stephan_collection
Perodicticus_potto,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,8.19,8.19,0,0,exact(<0.5%),Stephan_collection
Piliocolobus_badius,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,31.9,31.9,0,0,exact(<0.5%),Stephan_collection
Saguinus_oedipus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,4.45,4.45,0,0,exact(<0.5%),Stephan_collection
Cercopithecus_ascanius,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,25.7,25.7,0,0,exact(<0.5%),Stephan_collection
Cheirogaleus_major,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,2.27,2.27,0,0,exact(<0.5%),Stephan_collection
Eulemur_fulvus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,13.9,13.9,0,0,exact(<0.5%),Stephan_collection
Lagothrix_lagotricha,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,63.8,63.8,0,0,exact(<0.5%),Stephan_collection
Lepilemur_ruficaudatus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,2.91,2.91,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,0.65,0.65,0,0,exact(<0.5%),Stephan_collection
Nasalis_larvatus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,37.2,37.2,0,0,exact(<0.5%),Stephan_collection
Otolemur_crassicaudatus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,4.1,4.1,0,0,exact(<0.5%),Stephan_collection
Papio_anubis,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,94.7,94.7,0,0,exact(<0.5%),Stephan_collection
Propithecus_verreauxi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,20,20,0,0,exact(<0.5%),Stephan_collection
Saimiri_sciureus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,11.5,11.5,0,0,exact(<0.5%),Stephan_collection
Ateles_geoffroyi,Capsula_interna,Capsula_interna_Vol.mm3,570,570,0,0,exact(<0.5%),Stephan_collection
Callithrix_pygmaea,Capsula_interna,Capsula_interna_Vol.mm3,21.8,21.8,0,0,exact(<0.5%),Stephan_collection
Cebus_albifrons,Capsula_interna,Capsula_interna_Vol.mm3,549,549,0,0,exact(<0.5%),Stephan_collection
Galagoides_demidoff,Capsula_interna,Capsula_interna_Vol.mm3,18.4,18.4,0,0,exact(<0.5%),Stephan_collection
Homo_sapiens,Capsula_interna,Capsula_interna_Vol.mm3,7008,7008,0,0,exact(<0.5%),Stephan_collection
Hylobates_lar,Capsula_interna,Capsula_interna_Vol.mm3,693,693,0,0,exact(<0.5%),Stephan_collection
Lophocebus_albigena,Capsula_interna,Capsula_interna_Vol.mm3,708,708,0,0,exact(<0.5%),Stephan_collection
Loris_tardigradus,Capsula_interna,Capsula_interna_Vol.mm3,46.3,46.3,0,0,exact(<0.5%),Stephan_collection
Pan_troglodytes,Capsula_interna,Capsula_interna_Vol.mm3,2510,2510,0,0,exact(<0.5%),Stephan_collection
Perodicticus_potto,Capsula_interna,Capsula_interna_Vol.mm3,107,107,0,0,exact(<0.5%),Stephan_collection
Piliocolobus_badius,Capsula_interna,Capsula_interna_Vol.mm3,460,460,0,0,exact(<0.5%),Stephan_collection
Saguinus_oedipus,Capsula_interna,Capsula_interna_Vol.mm3,62.7,62.7,0,0,exact(<0.5%),Stephan_collection
Cercopithecus_ascanius,Capsula_interna,Capsula_interna_Vol.mm3,421,421,0,0,exact(<0.5%),Stephan_collection
Cheirogaleus_major,Capsula_interna,Capsula_interna_Vol.mm3,48.6,48.6,0,0,exact(<0.5%),Stephan_collection
Eulemur_fulvus,Capsula_interna,Capsula_interna_Vol.mm3,248,248,0,0,exact(<0.5%),Stephan_collection
Lagothrix_lagotricha,Capsula_interna,Capsula_interna_Vol.mm3,612,612,0,0,exact(<0.5%),Stephan_collection
Lepilemur_ruficaudatus,Capsula_interna,Capsula_interna_Vol.mm3,63,63,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,Capsula_interna,Capsula_interna_Vol.mm3,9.08,9.08,0,0,exact(<0.5%),Stephan_collection
Nasalis_larvatus,Capsula_interna,Capsula_interna_Vol.mm3,564,564,0,0,exact(<0.5%),Stephan_collection
Otolemur_crassicaudatus,Capsula_interna,Capsula_interna_Vol.mm3,74.6,74.6,0,0,exact(<0.5%),Stephan_collection
Papio_anubis,Capsula_interna,Capsula_interna_Vol.mm3,1257,1257,0,0,exact(<0.5%),Stephan_collection
Propithecus_verreauxi,Capsula_interna,Capsula_interna_Vol.mm3,324,324,0,0,exact(<0.5%),Stephan_collection
Saimiri_sciureus,Capsula_interna,Capsula_interna_Vol.mm3,132,132,0,0,exact(<0.5%),Stephan_collection
Ateles_geoffroyi,Tractus_opticus,Tractus_opticus_Vol.mm3,204,204,0,0,exact(<0.5%),Stephan_collection
Callithrix_pygmaea,Tractus_opticus,Tractus_opticus_Vol.mm3,23.8,23.8,0,0,exact(<0.5%),Stephan_collection
Cebus_albifrons,Tractus_opticus,Tractus_opticus_Vol.mm3,207,207,0,0,exact(<0.5%),Stephan_collection
Galagoides_demidoff,Tractus_opticus,Tractus_opticus_Vol.mm3,11.5,11.5,0,0,exact(<0.5%),Stephan_collection
Homo_sapiens,Tractus_opticus,Tractus_opticus_Vol.mm3,823,823,0,0,exact(<0.5%),Stephan_collection
Hylobates_lar,Tractus_opticus,Tractus_opticus_Vol.mm3,302,302,0,0,exact(<0.5%),Stephan_collection
Lophocebus_albigena,Tractus_opticus,Tractus_opticus_Vol.mm3,308,308,0,0,exact(<0.5%),Stephan_collection
Loris_tardigradus,Tractus_opticus,Tractus_opticus_Vol.mm3,15.7,15.7,0,0,exact(<0.5%),Stephan_collection
Pan_troglodytes,Tractus_opticus,Tractus_opticus_Vol.mm3,630,630,0,0,exact(<0.5%),Stephan_collection
Perodicticus_potto,Tractus_opticus,Tractus_opticus_Vol.mm3,19.5,19.5,0,0,exact(<0.5%),Stephan_collection
Piliocolobus_badius,Tractus_opticus,Tractus_opticus_Vol.mm3,201,201,0,0,exact(<0.5%),Stephan_collection
Saguinus_oedipus,Tractus_opticus,Tractus_opticus_Vol.mm3,50.5,50.5,0,0,exact(<0.5%),Stephan_collection
Cercopithecus_ascanius,Tractus_opticus,Tractus_opticus_Vol.mm3,320,320,0,0,exact(<0.5%),Stephan_collection
Cheirogaleus_major,Tractus_opticus,Tractus_opticus_Vol.mm3,18,18,0,0,exact(<0.5%),Stephan_collection
Eulemur_fulvus,Tractus_opticus,Tractus_opticus_Vol.mm3,108,108,0,0,exact(<0.5%),Stephan_collection
Lagothrix_lagotricha,Tractus_opticus,Tractus_opticus_Vol.mm3,203,203,0,0,exact(<0.5%),Stephan_collection
Lepilemur_ruficaudatus,Tractus_opticus,Tractus_opticus_Vol.mm3,20.7,20.7,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,Tractus_opticus,Tractus_opticus_Vol.mm3,6.17,6.17,0,0,exact(<0.5%),Stephan_collection
Nasalis_larvatus,Tractus_opticus,Tractus_opticus_Vol.mm3,304,304,0,0,exact(<0.5%),Stephan_collection
Otolemur_crassicaudatus,Tractus_opticus,Tractus_opticus_Vol.mm3,33.9,33.9,0,0,exact(<0.5%),Stephan_collection
Papio_anubis,Tractus_opticus,Tractus_opticus_Vol.mm3,601,601,0,0,exact(<0.5%),Stephan_collection
Propithecus_verreauxi,Tractus_opticus,Tractus_opticus_Vol.mm3,125,125,0,0,exact(<0.5%),Stephan_collection
Saimiri_sciureus,Tractus_opticus,Tractus_opticus_Vol.mm3,117,117,0,0,exact(<0.5%),Stephan_collection
Cebus_albifrons,Palaeocortex,Palaeocortex_Vol.mm3,567,567,0,0,exact(<0.5%),Stephan_collection
Galagoides_demidoff,Palaeocortex,Palaeocortex_Vol.mm3,122,122,0,0,exact(<0.5%),Stephan_collection
Homo_sapiens,Palaeocortex,Palaeocortex_Vol.mm3,6016,6016,0,0,exact(<0.5%),Stephan_collection
Piliocolobus_badius,Palaeocortex,Palaeocortex_Vol.mm3,458,458,0,0,exact(<0.5%),Stephan_collection
Pongo_pygmaeus,Palaeocortex,Palaeocortex_Vol.mm3,2400,2400,0,0,exact(<0.5%),Stephan_collection
Alouatta_seniculus,Palaeocortex,Palaeocortex_Vol.mm3,488,488,0,0,exact(<0.5%),Stephan_collection
Aotus_trivirgatus,Palaeocortex,Palaeocortex_Vol.mm3,203,203,0,0,exact(<0.5%),Stephan_collection
Callithrix_jacchus,Palaeocortex,Palaeocortex_Vol.mm3,99.3,99.3,0,0,exact(<0.5%),Stephan_collection
Cercopithecus_ascanius,Palaeocortex,Palaeocortex_Vol.mm3,450,450,0,0,exact(<0.5%),Stephan_collection
Cheirogaleus_major,Palaeocortex,Palaeocortex_Vol.mm3,233,233,0,0,exact(<0.5%),Stephan_collection
Cheirogaleus_medius,Palaeocortex,Palaeocortex_Vol.mm3,135,135,0,0,exact(<0.5%),Stephan_collection
Daubentonia_madagascariensis,Palaeocortex,Palaeocortex_Vol.mm3,1065,1065,0,0,exact(<0.5%),Stephan_collection
Eulemur_fulvus,Palaeocortex,Palaeocortex_Vol.mm3,389,389,0,0,exact(<0.5%),Stephan_collection
Lepilemur_ruficaudatus,Palaeocortex,Palaeocortex_Vol.mm3,170,170,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,Palaeocortex,Palaeocortex_Vol.mm3,66.8,66.8,0,0,exact(<0.5%),Stephan_collection
Propithecus_verreauxi,Palaeocortex,Palaeocortex_Vol.mm3,292,292,0,0,exact(<0.5%),Stephan_collection
Saimiri_sciureus,Palaeocortex,Palaeocortex_Vol.mm3,186,186,0,0,exact(<0.5%),Stephan_collection
Cebus_albifrons,Amygdala,Amygdala_Vol.mm3,502,458.2,-43.80000000000001,-8.725099601593627,notable(5-100%),Stephan_collection
Galagoides_demidoff,Amygdala,Amygdala_Vol.mm3,50.2,57.9,7.699999999999996,15.338645418326683,notable(5-100%),Stephan_collection
Homo_sapiens,Amygdala,Amygdala_Vol.mm3,3015,4545.8,1530.8000000000002,50.77280265339968,notable(5-100%),Stephan_collection; Zilles
Piliocolobus_badius,Amygdala,Amygdala_Vol.mm3,479,500.9,21.899999999999977,4.572025052192062,minor(2-5%),Stephan_collection
Pongo_pygmaeus,Amygdala,Amygdala_Vol.mm3,1400,1291.1666666666652,-108.83333333333485,-7.773809523809632,notable(5-100%),Stephan_collection; Zilles
Alouatta_seniculus,Amygdala,Amygdala_Vol.mm3,413,426,13,3.1476997578692494,minor(2-5%),Stephan_collection
Aotus_trivirgatus,Amygdala,Amygdala_Vol.mm3,201,193.6,-7.400000000000006,-3.681592039800998,minor(2-5%),Stephan_collection
Callithrix_jacchus,Amygdala,Amygdala_Vol.mm3,113,106.1,-6.900000000000006,-6.106194690265491,notable(5-100%),Stephan_collection
Cercopithecus_ascanius,Amygdala,Amygdala_Vol.mm3,601,572.5,-28.5,-4.7420965058236275,minor(2-5%),Stephan_collection
Cheirogaleus_major,Amygdala,Amygdala_Vol.mm3,99.4,102.3,2.8999999999999915,2.917505030181078,minor(2-5%),Stephan_collection
Cheirogaleus_medius,Amygdala,Amygdala_Vol.mm3,63.2,64.9,1.7000000000000028,2.6898734177215236,minor(2-5%),Stephan_collection
Daubentonia_madagascariensis,Amygdala,Amygdala_Vol.mm3,473,481.7,8.699999999999989,1.8393234672304415,close(0.5-2%),Stephan_collection
Eulemur_fulvus,Amygdala,Amygdala_Vol.mm3,251,260.7,9.699999999999989,3.8645418326693184,minor(2-5%),Stephan_collection
Lepilemur_ruficaudatus,Amygdala,Amygdala_Vol.mm3,133,133.9,0.9000000000000057,0.6766917293233126,close(0.5-2%),Stephan_collection
Microcebus_murinus,Amygdala,Amygdala_Vol.mm3,36.4,36.6,0.20000000000000284,0.5494505494505573,close(0.5-2%),Stephan_collection
Propithecus_verreauxi,Amygdala,Amygdala_Vol.mm3,251,302.2,51.19999999999999,20.398406374501988,notable(5-100%),Stephan_collection
Saimiri_sciureus,Amygdala,Amygdala_Vol.mm3,227,242.4,15.400000000000006,6.784140969162998,notable(5-100%),Stephan_collection
Callithrix_pygmaea,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,2139,2139,0,0,exact(<0.5%),Stephan_collection
Cebus_albifrons,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,30630,30630,0,0,exact(<0.5%),Stephan_collection
Galagoides_demidoff,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1417,1417,0,0,exact(<0.5%),Stephan_collection
Homo_sapiens,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,584706,574355.3333333334,-10350.666666666628,-1.77023438560005,close(0.5-2%),Bush; RillingInsel; Stephan_collection
Hylobates_lar,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,46646,43886.444444444445,-2759.5555555555547,-5.915953255489335,notable(5-100%),Bush; RillingInsel; Stephan_collection
Indri_indri,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,15891,15891,0,0,exact(<0.5%),Stephan_collection
Pan_troglodytes,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,172597,160939,-11658,-6.754462707926558,notable(5-100%),Bush; RillingInsel; Stephan_collection
Piliocolobus_badius,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,36575,36575,0,0,exact(<0.5%),Stephan_collection
Pongo_pygmaeus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,138300,161600,23300,16.847433116413594,notable(5-100%),RillingInsel; Stephan_collection
Alouatta_seniculus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,21791,21791,0,0,exact(<0.5%),Stephan_collection
Aotus_trivirgatus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,7776,6351.333333333334,-1424.666666666666,-18.3213305898491,notable(5-100%),Bush; Stephan_collection
Avahi_occidentalis,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,3666,3666,0,0,exact(<0.5%),Stephan_collection
Callithrix_jacchus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,3564,3564,0,0,exact(<0.5%),Stephan_collection
Cercopithecus_ascanius,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,32114,32114,0,0,exact(<0.5%),Stephan_collection
Daubentonia_madagascariensis,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,17074,18432,1358,7.953613681621178,notable(5-100%),Bush; Stephan_collection
Eulemur_fulvus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,9172,9172,0,0,exact(<0.5%),Stephan_collection
Lagothrix_lagotricha,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,49147,49147,0,0,exact(<0.5%),Stephan_collection
Lepilemur_ruficaudatus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,2805,2805,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,674.2,632.2666666666667,-41.933333333333394,-6.219717195688726,notable(5-100%),Bush; Stephan_collection
Nycticebus_coucang,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,4952,4676,-276,-5.573505654281099,notable(5-100%),Bush; Stephan_collection
Papio_anubis,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,85726,85726,0,0,exact(<0.5%),Stephan_collection
Propithecus_verreauxi,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,9835,9837.5,2.5,0.02541942043721403,exact(<0.5%),Bush; Stephan_collection
Saimiri_sciureus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,11832,11319.555555555557,-512.4444444444434,-4.331004432424302,minor(2-5%),Bush; RillingInsel; Stephan_collection
Tarsius_syrichta,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,1631,1470,-161,-9.871244635193133,notable(5-100%),Bush
Callithrix_pygmaea,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,395.3,395.3,0,0,exact(<0.5%),Stephan_collection
Cebus_albifrons,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,15799,15799,0,0,exact(<0.5%),Stephan_collection
Galagoides_demidoff,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,150.6,150.6,0,0,exact(<0.5%),Stephan_collection
Homo_sapiens,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,421819,413899.6666666667,-7919.333333333314,-1.8774245193633559,close(0.5-2%),Bush; RillingInsel; Stephan_collection
Hylobates_lar,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,19154,18940.222222222223,-213.77777777777737,-1.1160999153063453,close(0.5-2%),Bush; RillingInsel; Stephan_collection
Indri_indri,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,4223,4223,0,0,exact(<0.5%),Stephan_collection
Pan_troglodytes,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,118996,104580.88888888888,-14415.111111111124,-12.113945940293055,notable(5-100%),Bush; RillingInsel; Stephan_collection
Piliocolobus_badius,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,14331,14331,0,0,exact(<0.5%),Stephan_collection
Pongo_pygmaeus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,81500,87950,6450,7.914110429447852,notable(5-100%),RillingInsel; Stephan_collection
Alouatta_seniculus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,9869,9869,0,0,exact(<0.5%),Stephan_collection
Aotus_trivirgatus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,2174,1915.3333333333337,-258.6666666666663,-11.898190739037087,notable(5-100%),Bush; Stephan_collection
Avahi_occidentalis,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,777,777,0,0,exact(<0.5%),Stephan_collection
Callithrix_jacchus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,807.1,807.1,0,0,exact(<0.5%),Stephan_collection
Cercopithecus_ascanius,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,13052,13052,0,0,exact(<0.5%),Stephan_collection
Daubentonia_madagascariensis,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,5053,4666.5,-386.5,-7.648921432812191,notable(5-100%),Bush; Stephan_collection
Eulemur_fulvus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,3035,3035,0,0,exact(<0.5%),Stephan_collection
Lagothrix_lagotricha,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,16727,16727,0,0,exact(<0.5%),Stephan_collection
Lepilemur_ruficaudatus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,476.6,476.6,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,65.31,82.255,16.944999999999993,25.94549073648751,notable(5-100%),Bush; Stephan_collection
